26,29,40,33,29,29,29,27,26,27,31,34,29,25,24,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,26,26,26,26,26,26,26,27,27,27,27,27,28,28,28,28,29,29,29,30,30,30,31,32,35,44,39,38,35,33,32,32,32,33,38,36,33,32,31,31,31,31,31,31,31,31,31,31,31,31,32,32,32,33,34,37,38,41,46,50,50,41,40,43,40,37,36,35,35,35,35,35,35,35,35,35,35,36,36,37,38,41,42,45,52,55,51,64,42,41,42,43,52,45,46,47,50,57,64,55,86,56,48,47,93,50,49,50,50,50,44,42,41,40,40,42,40,41,74,43,40,38,37,35,35,34,34,33,33,33,33,33,32,32,32,32,32,32,32,32,32,31,31,31,31,31,30,30,30,30,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
27,30,36,38,32,34,30,28,29,29,37,29,26,25,24,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,26,26,26,26,26,26,26,27,27,27,27,27,28,28,28,28,28,29,29,29,30,30,31,33,43,50,59,38,34,34,34,34,35,41,35,33,32,31,31,31,31,31,31,31,31,31,32,32,32,32,32,33,33,34,38,39,43,50,94,58,46,50,55,39,37,36,36,35,35,35,35,35,35,36,36,36,36,37,37,38,39,40,43,44,48,66,49,44,43,43,44,47,50,51,50,51,57,59,51,49,58,46,45,44,46,46,44,48,51,43,41,40,39,39,39,39,39,41,63,50,41,56,36,35,34,34,33,33,33,33,32,32,32,32,32,32,32,32,31,31,31,31,31,30,30,30,30,30,30,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
27,30,35,73,46,36,31,32,34,33,28,26,25,25,24,24,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,26,26,26,26,26,26,26,26,27,27,27,27,27,28,28,28,28,29,29,29,30,30,31,35,35,37,42,39,36,38,36,36,43,40,35,33,32,32,32,31,31,31,32,32,32,32,32,32,32,32,33,33,33,34,35,36,38,41,49,50,65,49,42,39,38,37,36,36,36,36,36,36,37,36,36,36,37,37,37,38,39,40,41,44,48,56,48,46,55,45,45,50,72,83,57,63,76,53,65,47,46,57,43,43,43,44,42,42,43,46,41,39,38,38,38,38,38,38,40,45,69,41,36,35,34,33,33,33,33,32,32,32,32,32,32,32,31,31,31,31,31,31,30,30,30,30,30,30,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
29,38,39,38,37,39,35,43,44,34,27,26,25,25,24,24,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,26,26,26,26,26,26,26,27,27,27,27,27,27,28,28,28,28,29,29,29,30,30,31,33,35,43,51,40,46,39,41,43,43,36,34,33,32,32,32,32,32,32,33,43,34,33,33,33,33,33,33,34,34,35,36,38,44,42,44,52,90,43,41,40,37,37,36,36,36,36,37,65,38,37,37,37,37,38,38,39,40,42,44,49,84,51,49,50,47,47,49,54,86,84,70,56,51,48,45,44,43,42,42,41,41,41,41,41,48,46,39,38,37,37,37,37,37,37,40,38,38,50,35,34,33,33,33,32,32,32,32,32,32,31,31,31,31,31,31,31,30,30,30,30,30,30,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
29,36,30,31,35,56,45,53,34,30,28,26,25,25,24,24,24,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,27,27,27,27,27,28,28,28,28,28,29,29,30,30,31,32,34,38,49,81,67,45,46,58,39,36,35,35,33,33,32,32,32,33,34,39,36,35,34,33,33,33,34,34,35,35,36,37,39,40,48,49,81,60,44,41,38,37,37,37,37,37,39,51,42,39,38,38,38,38,39,40,45,47,46,52,69,70,71,53,49,52,53,56,62,70,133,61,56,50,46,44,43,42,41,41,40,40,40,40,40,43,38,37,37,37,36,36,36,36,36,36,36,35,34,33,33,33,33,32,32,32,32,32,31,31,31,31,31,31,31,30,30,30,30,30,30,30,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
26,27,28,30,45,37,36,41,36,31,30,27,26,25,24,24,24,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,27,27,27,27,27,27,28,28,28,28,29,29,29,30,31,32,34,41,72,42,50,52,59,74,45,39,40,39,34,33,33,33,33,34,35,40,54,36,34,34,34,34,34,34,35,36,37,37,39,40,42,46,63,45,41,39,38,38,37,37,37,38,39,45,52,40,39,39,39,39,39,40,42,44,47,49,52,72,80,57,53,55,88,59,60,59,58,66,58,52,46,44,43,42,41,40,39,39,39,39,38,38,37,37,36,36,36,36,36,35,35,35,35,34,34,33,33,33,32,32,32,32,32,31,31,31,31,31,31,31,30,30,30,30,30,30,30,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26
25,26,27,34,30,30,35,50,56,37,30,27,26,25,25,24,24,24,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,27,27,27,27,27,27,28,28,28,28,29,29,30,31,34,53,40,37,37,46,42,42,59,50,65,39,36,35,34,34,34,34,34,35,39,47,38,35,35,34,35,35,35,36,37,38,38,40,51,45,71,53,44,41,40,39,38,38,38,38,38,40,79,89,45,40,39,39,39,40,40,41,43,44,46,49,62,69,62,60,68,71,54,52,54,52,51,49,50,48,45,44,42,40,40,39,39,38,38,38,37,37,36,36,36,36,35,35,35,35,34,34,34,33,33,33,33,32,32,32,32,32,31,31,31,31,31,31,31,30,30,30,30,30,30,29,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26
25,25,26,27,28,29,31,34,58,34,29,27,26,26,25,25,24,24,24,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,27,27,27,27,27,27,28,28,28,28,29,29,30,33,89,35,34,34,36,40,37,41,42,50,45,39,36,35,35,34,34,34,35,36,38,46,39,36,35,35,35,35,36,37,74,43,40,41,43,52,53,46,43,41,40,40,39,39,38,39,39,40,42,51,44,41,40,40,40,40,41,41,42,44,49,69,57,54,68,72,70,56,53,50,48,48,84,46,45,50,69,51,44,41,40,39,38,38,38,37,37,37,36,36,36,35,35,35,35,34,34,34,34,33,33,33,32,32,32,32,32,31,31,31,31,31,31,31,30,30,30,30,30,30,30,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26
24,25,25,26,27,28,31,37,37,32,29,28,27,26,26,25,25,24,24,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,27,27,27,27,27,27,27,28,28,28,29,29,30,31,32,32,32,33,35,35,36,37,39,45,46,39,37,36,36,35,35,35,35,36,38,43,39,37,36,36,36,36,36,37,39,43,48,47,46,62,58,49,44,42,42,42,40,39,39,39,40,40,42,46,46,42,41,41,41,41,41,42,43,44,47,48,49,50,53,57,70,57,52,50,47,46,45,44,44,44,44,50,43,41,39,39,38,38,37,37,37,36,36,36,35,35,35,35,34,34,34,34,33,33,33,33,32,32,32,32,32,31,31,31,31,31,31,31,30,30,30,30,30,30,29,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
24,25,25,26,27,28,32,37,41,33,33,30,28,28,28,28,27,25,24,24,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,27,27,27,27,27,27,28,28,28,28,29,29,30,31,31,31,32,33,34,35,37,40,56,43,40,38,38,54,36,36,36,36,37,38,42,39,37,37,36,36,36,37,37,39,40,50,48,59,83,52,47,45,44,49,47,41,40,40,40,40,41,42,44,46,43,42,42,42,43,42,43,43,44,45,46,48,50,53,89,97,67,54,52,47,45,45,44,43,43,42,42,41,40,39,38,38,38,37,37,37,36,36,36,35,35,35,35,34,34,34,34,33,33,33,33,32,32,32,32,32,31,31,31,31,31,31,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
24,24,25,26,27,28,31,36,60,45,35,31,30,30,45,29,26,25,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,27,27,27,27,27,27,28,28,28,28,29,29,30,30,31,31,32,32,33,34,37,40,49,54,42,40,41,43,38,37,37,37,38,40,56,43,38,38,38,37,37,37,38,39,40,42,52,55,64,61,50,52,47,50,43,42,41,41,41,41,42,43,49,52,49,43,43,45,49,44,43,44,44,45,46,48,57,54,61,67,57,52,49,47,46,44,43,43,42,41,41,40,40,39,38,38,38,37,37,37,36,36,36,35,35,35,34,34,34,34,33,33,33,33,33,32,32,32,32,32,31,31,31,31,31,31,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
24,24,25,26,28,30,36,36,36,43,37,42,51,31,29,27,26,25,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,27,27,27,27,27,27,28,28,28,28,29,29,29,30,30,31,31,32,33,35,36,40,47,50,46,48,53,40,38,38,38,39,53,43,52,42,40,39,50,39,38,38,39,40,41,42,44,47,59,64,60,61,49,45,43,42,41,41,42,44,45,44,48,68,46,45,44,46,55,45,44,45,45,46,47,48,49,51,54,63,77,62,62,49,48,45,43,42,42,41,40,40,39,39,38,38,38,37,37,37,36,36,36,35,35,35,34,34,34,34,33,33,33,33,33,32,32,32,32,32,31,31,31,31,31,31,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
24,24,25,27,46,31,30,30,32,42,45,45,33,29,27,26,26,25,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,27,27,27,27,27,27,28,28,28,28,29,29,29,30,30,31,31,32,35,37,39,62,58,52,54,76,45,41,40,39,39,40,42,56,51,50,42,42,52,40,39,39,39,41,71,46,46,51,57,84,64,58,48,45,43,43,42,42,42,44,54,51,64,59,49,49,46,47,50,46,46,46,53,47,48,48,50,52,84,70,60,53,51,49,49,45,43,42,42,41,40,40,39,39,39,38,38,37,37,37,36,36,36,35,35,35,34,34,34,34,33,33,33,33,33,32,32,32,32,32,31,31,31,31,31,31,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
